id,name,x,y,player_id,rank,unknown
5690,J+a+ns+village,551,503,849062178,21,0
5691,Barbarian+village,527,568,0,21,0
5692,flankers+village,472,493,849062198,74,0
5693,Barbarian+village,465,558,0,21,0
5694,Mok4ss+village,452,539,849062201,21,0
5695,Barbarian+village,565,510,0,21,0
5696,joysquads+village,468,555,849062213,39,0
5697,Mister+Rambos+village,476,528,849062221,21,0
5698,IgorBkings+village,547,496,849062228,21,0
5699,Barbarian+village,549,456,0,21,0
5700,Bonus+village,480,499,0,22,4
5701,Goliras+village,505,437,849062232,21,0
5702,niaous+village,560,530,849062237,47,0
5703,Barbarian+village,503,505,0,21,0
5704,.vistalus+village,429,498,849062246,178,0
5705,peepeehungers+village,467,509,849062256,21,0
5706,POLSKAgras+village,457,563,849062262,21,0
5707,samb10kos+village,440,456,849062277,21,0
5708,Barbarian+village,456,550,0,28,0
5709,monojungs+village,526,434,849062279,21,0
5710,turbOMan1jaks+village,520,451,849062281,21,0
5711,bodzio49s+village,459,550,849062283,21,0
5712,Barbarian+village,486,555,0,27,0
5713,CE+1,435,502,849062290,171,0
5714,Barbarian+village,473,564,0,21,0
5715,TKusuis+village,478,478,849062303,21,0
5716,p.i.o.t.rs+village,508,463,849062308,21,0
5717,Happiness,498,429,849062311,179,0
5718,nightlordhks+village,538,547,849062312,21,0
5719,Barbarian+village,498,574,0,22,0
5720,How2s+village,478,554,849062313,21,0
5721,jacosousas+village,504,538,849062340,21,0
5722,Dr-Qs+village,543,462,849062352,21,0
5723,Murphy..s+village,566,463,849062357,21,0
5724,Barbarian+village,512,482,0,21,0
5725,freskaktuss+village,569,530,849062366,21,0
5726,Barbarian+village,429,501,0,21,0
5727,tkgames+village,489,539,849062368,21,0
5728,Rashans+village,545,508,849062372,21,0
5729,aagustis+village,447,515,849062377,28,0
5730,Barbarian+village,530,450,0,21,0
5731,Tactix14,493,501,849062396,177,0
5732,Barbarian+village,557,488,0,22,0
5733,King+AcroXxCzs+village,480,570,849062430,21,0
5734,das8888s+village,543,543,849062450,21,0
5735,Barbarian+village,518,555,0,21,0
5736,.1%25,548,532,849062465,178,0
5737,Bonus+village,442,449,0,22,2
5738,Axe,480,478,849062471,136,0
5739,Bonus+village,426,479,0,21,2
5740,Mayumi04s+village,545,475,849062476,21,0
5741,Barbarian+village,497,508,0,33,0
5742,LoboBrancos+village,529,516,849062480,21,0
5743,Barbarian+village,500,506,0,21,0
5744,Xcabling08s+village,515,515,849062507,67,0
5745,Edouardhinhos+village,451,527,849062509,21,0
5746,Sortens+village,517,437,849062535,21,0
5747,Barbarian+village,448,461,0,21,0
5748,Penguins8771s+village,491,543,849062537,21,0
5749,Zackamabeals+village,506,570,849062550,21,0
5750,Lily97s+village,463,470,849062554,140,0
5751,Barbarian+village,457,441,0,21,0
5752,Queen+Demeters+village,492,466,849062581,21,0
5753,eRaZeChriss+village,503,441,849062590,21,0
5754,Bonus+village,512,461,0,21,3
5755,Mythzs+village+1,570,479,849062595,183,0
5756,Barbarian+village,540,489,0,21,0
5757,Hakimas+village,461,523,849062602,21,0
5758,Barbarian+village,479,569,0,21,0
5759,Bambino,461,433,849062605,198,0
5760,Barbarian+village,540,472,0,22,0
5761,Nigh+to+Silences+village,474,537,849062606,21,0
5762,Barbarian+village,516,510,0,21,0
5763,PacmanDKs+village,531,465,849062627,21,0
5764,Crixsuss+village,561,458,849062632,21,0
5765,Barbarian+village,539,505,0,21,0
5766,Bonus+village,442,465,0,21,5
5767,KingOfKingsMX99s+village,466,559,849062633,21,0
5768,Barbarian+village,496,567,0,22,0
5769,templaralexs+village,495,463,849062649,127,0
5770,infors+village,477,568,849062652,21,0
5771,HIDREs+village,415,492,849062671,133,0
5772,ZePistachios+village,476,519,849062673,21,0
5773,Barbarian+village,551,460,0,26,0
5774,RagnarokXs+village,498,479,849062674,21,0
5775,flaviiomans+village,538,435,849062676,21,0
5776,Everats+village,562,494,849062681,21,0
5777,koaxs+village,570,466,849062684,21,0
5778,heisenbergs+village,464,546,849062693,21,0
5779,Barbarian+village,477,559,0,22,0
5780,liloos+village,526,493,849062705,21,0
5781,Barbarian+village,498,447,0,28,0
5782,Bonus+village,549,531,0,21,9
5783,Bukosens+village,551,453,849062714,142,0
5784,Barbarian+village,506,556,0,21,0
5785,Cizcos+village,433,509,849062726,21,0
5786,Barbarian+village,461,467,0,21,0
5787,Huuhars+village,444,460,849062734,21,0
5788,Barbarian+village,446,546,0,27,0
5789,knight12021s+village,459,556,849062742,153,0
5790,Barbarian+village,529,558,0,27,0
5791,Corpsknaap26s+village,550,532,849062759,84,0
5792,Barbarian+village,440,481,0,21,0
5793,King+Sapphires+village,441,468,849062764,21,0
5794,nr1sKunKs+village,570,477,849062794,21,0
5795,Barbarian+village,460,520,0,29,0
5796,Junior1312s+village,439,523,849062800,21,0
5797,Barbarian+village,466,552,0,21,0
5798,camokillas+village,477,449,849062803,107,0
5799,Barbarian+village,537,435,0,22,0
5800,Fifexs+village,473,559,849062806,21,0
5801,Prakaveichs+village,577,507,849062808,21,0
5802,Bonus+village,562,500,0,22,2
5803,dhargombezs+village,454,455,849062832,21,0
5804,bukes+village,470,484,849062836,21,0
5805,woldo1989s+village,501,462,849062842,21,0
5806,Mijc.s+village,468,485,849062861,21,0
5807,Ledons+village,499,438,849062869,21,0
5808,FullyTorqueds+village,442,479,849062906,21,0
5809,Barbarian+village,566,475,0,21,0
5810,juan+el+grande+1s+village,556,535,849062912,21,0
5811,Amelcems+village,473,432,849062917,43,0
5812,Bonus+village,427,504,0,21,6
5813,Pasa1312s+village,568,470,849062921,21,0
5814,Bonus+village,543,489,0,28,5
5815,AssassinSAs+village,481,473,849062925,21,0
5816,Amsterdam,460,527,849062931,191,0
5817,Barbarian+village,512,443,0,21,0
5818,CajoPts+village,473,439,849062956,21,0
5819,Barbarian+village,443,482,0,21,0
5820,Voxis+village,569,504,849062959,21,0
5821,LeoPlejsys+village,433,527,849062980,21,0
5822,Bonus+village,500,429,0,22,7
5823,GhostKoKoHs+village,564,497,849063003,21,0
5824,Barbarian+village,449,485,0,21,0
5825,Cvikis+village,466,454,849063022,21,0
5826,Barbarian+village,479,533,0,27,0
5827,PontiusPilages+village,440,535,849063027,21,0
5828,Barbarian+village,462,451,0,21,0
5829,ivokralqs+village,543,499,849063036,21,0
5830,LordPepegas+village,440,529,849063038,21,0
5831,Barbarian+village,495,425,0,22,0
5832,heer+pearls+village,505,540,849063043,21,0
5833,HugMeOnces+village,452,476,849063054,21,0
5834,Barbarian+village,525,462,0,21,0
5835,stepujaca+siostras+village,467,521,849063057,72,0
5836,Barbarian+village,439,530,0,27,0
5837,kateris+village,436,457,849063058,72,0
5838,SteamUser1643472808s+village,520,479,849063068,21,0
5839,001,482,521,849063070,133,0
5840,Bonus+village,484,566,0,27,1
5841,Filetezs+village,432,479,849063085,21,0
5842,Barbarian+village,511,544,0,21,0
5843,King+ojal1s+village,521,453,849063086,21,0
5844,Rockwell,424,535,849063107,99,0
5845,Barbarian+village,507,435,0,21,0
5846,wordvines+village,488,512,849063117,21,0
5847,HashtagLoses+village,485,550,849063141,21,0
5848,infinityHQs+village,506,561,849063151,21,0
5849,Pim+Pam+Pets+village,547,536,849063176,21,0
5850,Sickness+Within,421,501,849063192,182,0
5851,Barbarian+village,433,465,0,21,0
5852,justiceP-s+village,467,556,849063204,21,0
5853,Village+I,464,497,849063206,181,0
5854,Barbarian+village,559,525,0,21,0
5855,AVillage,469,513,849063212,139,0
5856,Barbarian+village,456,560,0,27,0
5857,Bonus+village,451,499,0,21,1
5858,Senhor+Tugas+village,498,435,849063229,21,0
5859,Barbarian+village,546,442,0,22,0
5860,125,560,452,849063257,156,0
5861,Serons+village,510,572,849063266,21,0
5862,k-snipers+village,530,552,849063269,21,0
5863,-ViNo-BrAn-s+village,539,433,849063270,21,0
5864,Barbarian+village,560,462,0,21,0
5865,Litilubios+village,505,428,849063272,21,0
5866,Barbarian+village,465,559,0,21,0
5867,Hadezs+village,568,462,849063283,129,0
5868,Barbarian+village,456,493,0,28,0
5869,weissis+village,513,438,849063313,21,0
5870,eio95s+village,478,446,849063362,33,0
5871,Barbarian+village,497,517,0,21,0
5872,Bonus+village,462,433,0,23,8
5873,Gyaradoss+village,553,484,849063373,21,0
5874,zippie053s+village,469,447,849063395,21,0
5875,abdominiss+village,543,534,849063396,139,0
5876,Lord+eNeS19s+village,458,452,849063410,21,0
5877,Barbarian+village,446,520,0,21,0
5878,Bonus+village,511,553,0,21,9
5879,HookmeDaddys+village,553,492,849063418,21,0
5880,Barbarian+village,534,474,0,22,0
5881,Scotts+Totss+village,516,493,849063421,21,0
5882,edgelrod28s+village,522,435,849063428,21,0
5883,Barbarian+village,468,491,0,21,0
5884,rena+martinezs+village,526,436,849063434,21,0
5885,Barbarian+village,476,534,0,28,0
5886,Seterosas+I,526,442,849063437,172,0
5887,Barbarian+village,537,561,0,21,0
5888,F70Z3Ns+village,551,444,849063449,21,0
5889,Mike+Fusions+village,489,456,849063453,45,0
5890,Barbarian+village,481,485,0,21,0
5891,kangmk2000s+village,525,491,849063454,162,0
5892,Toby.theTylers+village,525,528,849063468,21,0
5893,Lipa22s+village,565,534,849063469,21,0
5894,CountSudokus+village,551,480,849063475,51,0
5895,Barbarian+village,544,474,0,27,0
5896,Bonus+village,575,485,0,21,2
5897,Lord+banjoys+village,454,451,849063497,81,0
5898,Barbarian+village,485,566,0,22,0
5899,r0bmunds+village,515,553,849063518,181,0
5900,BRO+001,474,576,849063519,193,0
5901,Barbarian+village,452,453,0,21,0
5902,sikjikhiks+village,489,459,849063534,176,0
5903,Nemezis,445,516,849063535,186,0
5904,Barbarian+village,455,495,0,21,0
5905,001,573,515,849063541,139,0
5906,Barbarian+village,516,509,0,22,0
5907,Lord+Grims+village,563,489,849063543,21,0
5908,Treeflexs+village,551,483,849063544,21,0
5909,Barbarian+village,532,521,0,21,0
5910,001.+Pavelsen,516,449,849063545,162,0
5911,Krizzo2505s+village,433,484,849063566,47,0
5912,-Enigma-s+village,544,558,849063593,21,0
5913,Barbarian+village,532,452,0,21,0
5914,flaviovv20s+village,548,539,849063598,21,0
5915,Haralds+village,428,522,849063621,21,0
5916,Barbarian+village,514,455,0,21,0
5917,sweet+but+psycho,476,527,849063622,191,0
5918,Barbarian+village,492,574,0,21,0
5919,Coolerandreys+village,469,533,849063625,173,0
5920,Barbarian+village,545,476,0,21,0
5921,RaDuLaDoRs+village,504,494,849063674,110,0
5922,Bonus+village,554,506,0,27,6
5923,SteamUser1643680546s+village,564,476,849063726,21,0
5924,Barbarian+village,543,450,0,27,0
5925,Tyler+Durdens+village,541,500,849063727,21,0
5926,Barbarian+village,535,456,0,21,0
5927,ReignChaoss+village,444,505,849063737,21,0
5928,Barbarian+village,491,576,0,21,0
5929,MacSweenys+village,432,524,849063743,21,0
5930,Barbarian+village,518,424,0,29,0
5931,stormbeasts+village,458,461,849063752,21,0
5932,Barbarian+village,561,540,0,21,0
5933,bodyshamer42s+village,479,546,849063786,49,0
5934,Barbarian+village,468,542,0,27,0
5935,Plonass+village,498,470,849063803,21,0
5936,Barbarian+village,478,563,0,21,0
5937,Butterfly+0001,554,560,849063815,181,0
5938,Barbarian+village,546,474,0,21,0
5939,01.+Baby+IM+BACK%21,552,536,849063821,196,0
5940,Bonus+village,516,434,0,21,1
5941,dailydoses+village,501,549,849063827,21,0
5942,ahmdfrzkis+village,533,463,849063828,21,0
5943,Barbarian+village,545,445,0,21,0
5944,KK+%2301,525,517,849063830,174,0
5945,Barbarian+village,524,487,0,22,0
5946,BF37+Frankys+village,499,452,849063831,21,0
5947,jdlasmarias001,544,505,849063843,152,0
5948,Barbarian+village,440,505,0,27,0
5950,Nothing+to+see%21,521,478,849063857,183,0
5951,Lord+Alzerans+village,553,481,849063858,21,0
5952,001,558,526,849063863,94,0
5953,Barbarian+village,520,425,0,21,0
5954,lowlandas+village,481,554,849063886,72,0
5955,heyNelsons+village,466,444,849063903,21,0
5956,Barbarian+village,453,534,0,22,0
5957,OG+House,529,536,849063910,114,0
5958,Barbarian+village,487,473,0,23,0
5959,Bonus+village,528,450,0,21,3
5960,Bercik69s+village,557,495,849063912,21,0
5961,Dzuks+village,526,558,849063933,21,0
5962,Smakbasss+village,457,501,849063936,21,0
5963,Aleksey+Brusilovs+village,491,454,849063942,21,0
5964,Barbarian+village,443,502,0,27,0
5965,SteamUser1643760251s+village,472,548,849063943,21,0
5966,Barbarian+village,528,456,0,21,0
5967,Bonus+village,464,473,0,21,7
5968,Patrendys+village,508,444,849063951,21,0
5969,Mustafar,530,442,849063953,81,0
5970,Barbarian+village,436,507,0,27,0
5971,rddckss+village,542,544,849063954,21,0
5972,Halths+village,506,431,849063960,21,0
5973,Barbarian+village,522,547,0,21,0
5974,Bonus+village,570,474,0,23,9
5975,Liches+village,535,449,849063968,21,0
5976,Barbarian+village,555,479,0,21,0
5977,001-Uciha+Klan,428,494,849063993,48,0
5978,K54+001,467,522,849063997,158,0
5979,Barbarian+village,515,560,0,21,0
5980,Jackham,507,544,849064003,189,0
5981,Barbarian+village,522,478,0,21,0
5982,golyas+village,458,560,849064037,21,0
5983,Barbarian+village,476,541,0,21,0
5984,nika9s+village,429,511,849064040,21,0
5985,Barbarian+village,483,472,0,21,0
5986,raul+va+das+village,522,550,849064047,189,0
5987,Merlyns+village,478,472,849064052,21,0
5988,Barbarian+village,423,511,0,21,0
5989,Nummer+1%2A,522,525,849064060,201,0
5990,Barbarian+village,449,492,0,27,0
5991,davos+village,493,562,849064064,21,0
5992,Barbarian+village,517,555,0,22,0
5994,Barbarian+village,502,513,0,21,0
5995,Schauerbergs+Dragonlords+village,506,574,849064095,21,0
5996,Bonus+village,549,482,0,21,4
5997,Vikingmacks+village,464,432,849064098,21,0
5998,Barbarian+village,447,495,0,21,0
5999,tabakaZGRs+village,492,468,849064103,47,0
6000,Barbarian+village,428,496,0,21,0
6001,Bonus+village,481,574,0,21,4
6002,Carrot,577,485,849064111,174,0
6003,Specizsoltis+village,468,506,849064123,21,0
6004,Barbarian+village,470,487,0,27,0
6005,Bonus+village,519,574,0,21,8
6006,Insanitys+village,474,517,849064133,57,0
6007,HoB99s+village,428,519,849064134,168,0
6008,Barbarian+village,493,494,0,21,0
6009,Agustusblacks+village,458,446,849064145,21,0
6010,Barbarian+village,447,452,0,21,0
6011,drannescos+village,488,436,849064150,166,0
6012,Krol+Robertos+village,551,530,849064154,74,0
6013,RoZas+village,536,448,849064164,21,0
6014,Bonus+village,541,561,0,27,4
6015,roestibraten97s+village,446,567,849064167,90,0
6016,Barbarian+village,516,474,0,27,0
6017,turkibey2s+village,478,544,849064168,21,0
6018,Minas+Tirith,533,544,849064171,192,0
6019,SupremeSimba,582,475,849064184,185,0
6020,Barbarian+village,570,480,0,21,0
6021,Bonus+village,494,423,0,21,1
6022,Charys+village,582,467,849064185,135,0
6023,Barbarian+village,441,522,0,23,0
6024,MrGanjaMans+village,512,438,849064187,95,0
6025,vas+1,446,469,849064197,181,0
6026,Barbarian+village,527,507,0,21,0
6027,Dotyk+proboszczaas+village,445,480,849064198,21,0
6028,Barbarian+village,559,453,0,21,0
6029,king55s+village,536,564,849064203,96,0
6030,Barbarian+village,463,453,0,27,0
6031,B.A.S.H.s+village,572,471,849064210,97,0
6032,Stoned2deaths+village,472,433,849064213,21,0
6033,Barbarian+village,541,552,0,28,0
6034,Bincze,475,474,849064216,175,0
6035,Ragnarok+der+Grausames+village,494,555,849064219,21,0
6036,001,494,544,849064233,204,0
6037,Coxusws+village,484,571,849064243,21,0
6038,KillerShots+village,525,480,849064249,21,0
6039,Muhamad+dafits+village,568,527,849064253,21,0
6040,Chrabonszs+village,492,456,849064257,21,0
6041,przystojny+maciuss+village,534,436,849064262,21,0
6042,Barbarian+village,473,511,0,22,0
6043,UbicaMekogSrcas+village,457,453,849064263,21,0
6044,Barbarian+village,438,474,0,21,0
6045,lavess+village,544,486,849064268,21,0
6047,D4RCCOs+village,537,489,849064284,154,0
6048,%23001+Bulbasaur,456,483,849064297,176,0
6049,Bonus+village,553,551,0,21,1
6050,FantomenMatss+village,515,540,849064304,91,0
6051,Barbarian+village,464,494,0,21,0
6052,KoshmiMs+village,464,433,849064305,21,0
6053,mishu10s+village,509,421,849064326,153,0
6054,Barbarian+village,553,557,0,23,0
6055,HiMoZinas+village,576,483,849064330,68,0
6056,Barbarian+village,508,578,0,21,0
6057,KANSAS,538,434,849045737,146,0
6058,angeloZs+by,562,452,11469801,92,0
6059,Barbarian+village,423,483,0,21,0
6060,125,521,577,11473945,125,0
6061,Barbarian+village,462,569,0,23,0
6062,shaveh+1,438,550,849039774,205,0
6063,Barbarian+village,449,560,0,21,0
6065,Barbarian+village,579,504,0,21,0
6066,Dysfunctional+Daddy,551,441,10123472,129,0
6067,Barbarian+village,435,543,0,21,0
6069,Barbarian+village,568,464,0,21,0
6070,Scorpianheads+village,424,508,4445125,107,0
6071,Barbarian+village,560,552,0,21,0
6072,Bonus+village,523,426,0,21,9
6073,Barbarian+Village,562,451,848929670,193,0
6074,Portugiese,462,431,849064368,187,0
6076,001,422,512,11457019,174,0
6077,Barbarian+village,482,577,0,22,0
6078,Barbarian+village,461,432,0,21,0
6079,cotrs+village,574,524,11390345,135,0
6083,Barbarian+village,436,458,0,22,0
6084,Barbarian+village,471,430,0,21,0
6085,vadi72s+village,426,476,11311972,168,0
6086,Selo+od+master.ba+,573,475,11116040,125,0
6087,Village,492,423,849023437,179,0
6088,Barbarian+village,486,576,0,21,0
6089,----s+village,518,423,849064363,156,0
6090,spyros1337s+village,439,546,849018616,130,0
6091,Aydindril,578,511,11498093,193,0
6092,basilisk,575,472,849046038,91,0
6093,Barbarian+village,429,465,0,21,0
6094,DerAfghanes+village,569,460,848936805,42,0
6095,Barbarian+village,526,574,0,21,0
6096,joce71s+village,509,579,10947934,124,0
6097,Iron+Ladys+village,474,571,10190315,89,0
6098,Barbarian+village,471,573,0,21,0
6099,Barbarian+village,554,444,0,21,0
6100,Fox2Hs+village,569,465,849064339,119,0
6101,Barbarian+village,562,450,0,21,0
6102,psychoeros+village,578,492,10532820,105,0
6105,Vas+ALE+ALE,552,559,848975472,134,0
6106,Barbarian+village,578,504,0,21,0
6107,mmmm,574,477,9941172,139,0
6108,Barbarian+village,546,565,0,21,0
6110,Barbarian+village,457,437,0,21,0
6111,Johnny,569,540,11555880,182,0
6112,Barbarian+village,566,461,0,21,0
6113,Pwner,515,425,848885885,92,0
6114,Barbarian+village,519,576,0,27,0
6115,Bonus+village,559,448,0,21,8
6116,%2AR%2AW%2As+village,579,494,11465112,196,0
6117,Barbarian+village,488,421,0,21,0
6118,Bonus+village,426,526,0,27,3
6119,yeet,540,566,11343752,116,0
6120,Barbarian+village,424,512,0,21,0
6121,Vas+Khada+Jhin,499,420,849036824,111,0
6122,Bonus+village,425,488,0,21,4
6123,ToastTown,557,553,849064361,184,0
6124,Manmohans+village,495,422,11551116,85,0
6125,Barbarian+village,524,425,0,21,0
6126,McCrees+village,535,571,11334344,104,0
6127,Uruk-Hai%2As+village,577,514,848911854,137,0
6128,Barbarian+village,425,473,0,21,0
6129,Carvahall,448,559,849044212,188,0
6130,Log+out,420,498,10219671,113,0
6131,Barbarian+village,578,506,0,21,0
6132,brudan98s+by,543,564,11460414,209,0
6134,Seven+Devilss+village,578,516,11172404,147,0
6135,Barbarian+village,449,557,0,21,0
6136,CsihiPuhis+village,570,463,11380846,89,0
6137,Barbarian+village,447,559,0,21,0
6138,Bonus+village,547,563,0,21,1
6139,Vas+Slaveci,577,494,11385450,181,0
6140,Thirsty+Camel,424,485,849056815,155,0
6141,Barbarian+village,545,438,0,21,0
6142,Hendroipa1s+village,468,569,11601386,112,0
6143,Barbarian+village,528,427,0,27,0
6144,ATHOMs+landsby,556,561,11363141,159,0
6145,%C5%BEmapel,490,578,11487058,184,0
6146,Barbarian+village,527,574,0,27,0
6147,Bonus+village,515,424,0,21,1
6148,UMWizzard,444,556,11552770,210,0
6149,Barbarian+village,423,482,0,22,0
6150,Nodagis+village,435,546,11194635,158,0
6151,Barbarian+village,509,424,0,21,0
6152,Huraaaas+by,546,438,11528979,145,0
6153,fullcontacts+village,431,535,4394327,148,0
6154,LeTanques+village,451,564,4716885,124,0
6155,Barbarian+village,491,421,0,21,0
6156,madinpats+village,578,502,849064371,42,0
6157,aottis+village,460,568,11134213,94,0
6158,Barbarian+village,440,553,0,27,0
6159,Mr+Jeffs+by,454,437,849064354,48,0
6160,Mighty+Horovce,559,449,849032668,134,0
6161,Barbarian+village,455,436,0,27,0
6162,darksiffs+village,547,562,7619658,90,0
6163,Skaniks+village,573,525,849064350,142,0
6164,Barbarian+village,447,441,0,21,0
6165,dionisioss+village,497,421,848975099,54,0
6166,tullips+lvillage,578,493,849058189,191,0
6167,Nom+Anors+village,493,580,11414564,134,0
6168,Dragthans+village,424,520,11358560,131,0
6169,FleaKHougenss+landsby,532,479,849064331,161,0
6170,0ss0s+village,453,561,849063659,109,0
6171,Satiros+village,539,434,848898970,138,0
6172,Barbarian+village,423,488,0,28,0
6173,lertiuss+village,537,569,849043889,153,0
6174,Barbarian+village,580,501,0,22,0
6175,bAc.-s+village,544,434,849064351,103,0
6176,Barbarian+village,449,559,0,27,0
6177,TWiiNNY+v1s+village,430,535,7541277,145,0
6178,Vas+Rasputinn,434,455,11382032,48,0
6179,Barbarian+village,561,452,0,21,0
6180,Streetmanes+by,570,535,11257938,49,0
6181,UNITED+STATES+OF+SMASHs+village,514,577,10156877,88,0
6182,Barbarian+village,533,427,0,21,0
6183,Granko211s+village,479,519,849064376,189,0
6184,Barbarian+village,483,576,0,27,0
6185,Zephls+village,445,556,11482690,145,0
6186,Barbarian+village,461,430,0,22,0
6187,Mordor,574,476,849064298,183,0
6188,shamandureks+village,565,547,11570247,131,0
6189,Lord+Esbergs+village,490,501,849064373,168,0
6190,Barbarian+village,541,431,0,21,0
6191,Elvin+Oois+village,422,495,10163762,47,0
6192,Barbarian+village,432,541,0,21,0
6193,Exizt,498,478,849063264,96,0
6194,Persuss+village,521,576,11250671,168,0
6195,Barbarian+village,468,428,0,23,0
6196,Arss0s+village,456,433,849064372,135,0
6197,Barbarian+village,423,508,0,21,0
6198,auburnfan870s+village,448,442,849043230,117,0
6199,Barbarian+village,512,579,0,21,0
6200,Bonus+village,577,516,0,34,8
6201,00+Annihilation,579,497,849064375,185,0
6202,MiniqoOs+village,422,482,849064338,87,0
6203,Barbarian+village,579,509,0,23,0
6204,fibbe,569,533,11484823,94,0
6205,Lovro25s+village,575,483,849058212,130,0
6206,Bonus+village,574,528,0,21,2
6207,Jorgys+landsby,561,553,11465771,109,0
6208,Barbarian+village,430,462,0,21,0
6209,Vas+Sheeesh,567,542,849011380,128,0
6210,Barbarian+village,538,570,0,28,0
6211,LabYs+by,579,495,11502539,58,0
6212,Barbarian+village,476,425,0,27,0
6213,rkfls+village,552,450,849064367,153,0
6214,Hugo01,425,530,9726572,183,0
6215,Barbarian+village,554,443,0,21,0
6216,kvimags+village,542,569,11289664,44,0
6217,Customer+Services+village,579,491,11540719,107,0
6218,The+Wabbit+Hole,563,546,10651179,110,0
6219,Grottmannens+by,452,564,11491755,109,0
6220,Barbarian+village,552,441,0,21,0
6221,winss+village,487,577,11476819,87,0
6222,Barbarian+village,575,476,0,22,0
6223,%2A%2A%2A%2A%2A+%2A%2A%2As+village,502,580,11269473,156,0
6224,Barbarian+village,424,474,0,21,0
6225,SammyNus+village,466,572,848942558,143,0
6226,ictorns+village,425,472,849064366,178,0
6227,Barbarian+village,572,529,0,21,0
6228,Selo+od+Nj0fra+,429,530,11482451,103,0
6229,Kyl%C3%A4+1,426,528,848971462,173,0
6230,YahRastas+by,498,579,849049366,47,0
6231,BalerionTheDreads+village,573,469,11596171,105,0
6232,Barbarian+village,472,575,0,21,0
6233,Mathayoos+village,552,562,849008169,87,0
6234,Ghoran+Grove,574,474,849062084,150,0
6235,dnfdkqk3s+village,499,579,9596116,116,0
6236,Barbarian+village,467,572,0,23,0
6238,Barbarian+village,562,550,0,21,0
6239,Lord+Prossys+village,438,450,849057400,101,0
6240,Selo+od+Ibm252+,579,492,11430949,188,0
6241,Barbarian+village,449,440,0,21,0
6242,Bob+der+Baumeisters+village,567,455,849064378,83,0
6243,Vas+kameleon,491,422,11382527,94,0
6244,Barbarian+village,579,500,0,21,0
6245,Dens.ids+village,519,423,11522930,91,0
6246,Barbarian+village,573,472,0,21,0
6247,Erags+village,421,512,11457169,126,0
6248,Charliekainss+village,474,575,11579844,92,0
6249,Barbarian+village,435,451,0,21,0
6250,Mrlimpos+by,560,450,11458271,140,0
6251,R.1,572,470,849064283,181,0
6252,Barbarian+village,549,561,0,21,0
6253,Sock+of+death,446,556,849063445,208,0
6254,Barbarian+village,569,462,0,21,0
6255,parkgang1s+village,558,555,11211227,52,0
6256,ZePopas+village,445,443,11476809,78,0
6257,Rontus+village,463,570,849064370,81,0
6258,Barbarian+village,572,533,0,21,0
6259,Vas+mariosaletinger,518,578,848930037,157,0
6260,Bonus+village,524,576,0,21,8
6261,pissys+village,431,461,11591803,159,0
6262,Barbarian+village,469,426,0,27,0
6263,Bonus+village,450,563,0,21,2
6264,Nidens+by,453,435,849057631,85,0
6265,Volcrests+village,473,575,11071829,93,0
6266,%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%AD%E0%B8%87+bird.,576,480,11406980,47,0
6267,Barbarian+village,565,453,0,21,0
6268,LIFElPs+village,425,474,849058018,86,0
6269,Tarrey,563,550,849058728,201,0
6270,Barbarian+village,570,460,0,21,0
6271,Rysiu124brrs+village,490,554,849064334,199,0
6272,Barbarian+village,440,549,0,21,0
6273,Zandvoort,560,449,849064369,200,0
6274,Barbarian+village,501,577,0,21,0
6275,%5B001%5D,442,551,11134880,80,0
6276,Barbarian+village,528,573,0,29,0
6277,Chaos+from+the+Top+Down,531,574,10224809,78,0
6278,Castle,476,570,9977491,124,0
6279,000,495,420,849064381,201,0
6280,Barbarian+village,457,566,0,21,0
6281,Annalisa,470,424,849018312,118,0
6282,Barbarian+village,560,447,0,23,0
6283,kazik+p,493,419,8160972,94,0
6284,spiced,425,479,3572923,190,0
6285,Soon,546,564,849064383,210,0
6286,Simulacrums+village,577,476,849064382,115,0
6287,Bonus+village,577,492,0,21,4
6288,Kribsons+village,540,430,11556974,189,0
6289,Barbarian+village,474,426,0,29,0
6290,Vas+SoToFlow,443,555,10075961,109,0
6291,Vas+Vermithraxx,573,528,849064384,21,0
6292,Barbarian+village,561,547,0,21,0
6293,Slaziers+by,441,446,848962973,144,0
6294,Barbarian+village,436,454,0,23,0
6295,Ionia,464,571,11509882,189,0
6296,Barbarian+village,533,429,0,21,0
6297,OnWhyLoves+village,524,575,849064315,170,0
6298,Barbarian+village,578,495,0,21,0
6299,Daydreams+village,556,446,11538140,189,0
6300,Barbarian+village,543,566,0,28,0
6301,Bigman+Billage,534,553,849064347,179,0
6302,Tirol,422,504,1168846,183,0
6303,Barbarian+village,580,504,0,21,0
6305,Dandysowo,496,579,849062271,98,0
6306,Barbarian+village,446,443,0,21,0
6307,Sleeepys+village,514,423,848908268,100,0
6308,Barbarian+village,483,580,0,22,0
6309,slipstools+village,572,519,849030979,125,0
6310,Raedwalds+village,450,561,848903357,123,0
6311,Barbarian+village,476,423,0,29,0
6313,mekkelekes+village,420,478,849032740,69,0
6314,Barbarian+village,458,433,0,21,0
6315,EXILE,534,427,849064352,187,0
6316,i+am+wrongways+village,574,527,849043782,79,0
6317,Barbarian+village,470,425,0,21,0
6318,Teletubbyland,421,513,11168289,181,0
