11292841,jerryy92,540,1,555,4115
11293057,Constantin,0,1,225,4938
11293077,Maca,382,1,2156,232
11293385,YOYOY,0,1,21,6407
11293924,JoMoIV,0,1,284,4725
11297235,xevorant,123,1,1885,751
11301066,Borba,0,1,21,6408
11303793,Milakoa,0,1,74,5736
11304604,elsi1234,0,1,386,4417
11305345,landak,465,1,1169,2626
11305547,alexstreza,0,1,27,6297
11305842,Mr+Tickle,116,1,2224,151
11307078,Zaros+Godsword,337,1,1308,2286
11307299,yeryor,134,1,379,4437
11307485,Jokerb12,0,1,21,6409
11308757,ser+jorah,124,1,1672,1398
11309309,DMondego,0,1,176,5205
11309858,mymigame,0,1,680,3769
11310203,Moon+and+Star,377,1,762,3623
11311283,Shockwave,23,1,1949,702
11311331,johan100,229,1,1296,2360
11311333,WretchedShiro,0,1,39,6251
11311447,%3DNewHope%3D,0,1,46,6131
11311630,king+pp,160,1,1535,1715
11311972,vadi72,46,1,1965,766
11312120,Lady+Tristana,104,1,1603,1466
11313115,.SkyNet,539,1,225,4954
11313797,5071,112,1,938,3255
11314080,J.high,0,1,804,3510
11315614,RoyalCanin,480,1,1763,1040
11315762,roysmith57,108,1,1617,1577
11316301,mode1992,288,1,1259,2406
11317461,Fritzi2,0,1,176,5206
11319233,auracraft,295,1,1722,1140
11319493,wiskis123,0,1,46,6132
11319543,ThunderStorm,94,1,1412,2060
11320853,Cryptora,91,1,1941,611
11321306,Chef+Curry,3,1,1827,950
11321377,hand+some,0,1,21,6410
11322837,nakal,34,1,2483,13
11324489,jumbokung,380,1,631,3855
11324657,Miss+Fortune,0,1,64,5971
11325645,LordYorsh,0,1,444,4271
11326127,Mr+Magic,0,1,73,5746
11326492,oceanjames,0,1,726,3672
11326721,Swelldeen,0,1,769,3582
11327186,mam+za+burek,0,1,142,5376
11327688,gameryann,0,1,89,5632
11327992,3KAKCAY,0,1,493,4171
11328305,kapteng,175,1,1985,509
11328645,NightLady,99,1,837,3423
11328681,kleppe,0,1,78,5702
11328982,%2A%2ABAM%2A%2A,22,1,1889,737
11329728,RIP+U+1,95,1,672,3771
11329760,WiseChimp,0,1,795,3567
11329762,kingpete,0,1,40,6240
11330022,sebbe16,337,1,1215,2498
11330046,Teo-82,0,1,21,6955
11330240,Birkenheimer,81,1,1262,2397
11330286,Winchester,0,1,1437,2036
11330620,Two-Face,58,1,1291,2328
11330898,gibson,237,1,1773,1019
11331408,miccro,337,1,1789,979
11331852,BLACK+ODI,0,1,1083,2969
11331868,Tigerblade,0,1,21,6411
11332334,lelekjelenlet,0,1,1146,2687
11332707,Rww99,511,1,1273,2370
11333057,aNumberForCoke,0,1,112,5510
11334344,McCree,203,1,2057,371
11334909,CloudWalker,532,1,1338,2283
11334933,somone+noob,129,1,1204,2532
11335777,Demolition,38,1,2016,654
11335882,Nukes+R+Us,268,1,2125,362
11338352,Al-Fatih,111,1,1886,748
11338705,Makhaira,0,1,148,5349
11339436,WLS123,0,1,985,3128
11340197,Sir+Mulles,202,1,958,3156
11340409,Palackeee,0,1,33,6274
11342301,takitootm,0,1,106,5545
11343034,byprawira,33,1,895,3303
11343752,betsu+ni,483,1,1955,576
11345024,ayam+yakuza,152,1,1836,949
11345045,123xXTomazXx123,244,1,256,4943
11345217,SomeNewGuy,452,1,939,3208
11345638,Gugah,0,1,453,4248
11345846,dost7,160,1,1417,2005
11345880,Glanne,110,1,1392,2098
11345918,Mukulc12,0,1,398,4389
11346047,Klaips,0,1,260,4810
11346223,-Done%2A,407,1,2326,71
11346452,INoXchOI,0,1,97,5595
11346597,SSuushi,387,1,1840,864
11346604,King+Stefan+2018,107,1,1759,1050
11347694,larzyv,28,1,1934,675
11348971,cjsdlf123,232,1,804,3511
11349190,Dalcma14,115,1,995,3071
11349228,Zonalgman,100,1,986,3124
11349393,Shia+LaBeouf,0,1,1270,2377
11349664,Cryptic-Myth,369,1,853,3463
11350286,Daredevil,65,1,76,5720
11350294,siimbe,29,1,1950,589
11350359,Addiolafs,209,1,937,3197
11350540,TSUNAMiC,0,1,106,5546
11350642,chris2138,291,1,497,4163
11351376,Sneakynix,46,1,1681,1408
11351955,cheesedoodle,0,1,21,6412
11352280,gwasmaster,240,1,2062,385
11352765,cmndnong,17,1,1104,2799
11352893,MrGvest,45,1,1993,490
11353849,Aegon.Targaryen,175,1,1785,987
11354278,Smee,0,1,73,5747
11354797,RankedQju,0,1,789,3542
11354809,Mike98,509,1,1708,1180
11355121,MoneyMan420,490,1,1036,3022
11355124,VIN+DIESEL,352,1,2029,418
11356027,eagle007,0,1,348,4616
11356175,Wanch,468,1,563,4007
11356708,Lord+NoOb+01,0,1,84,5654
11357359,darklord1994,462,1,1652,1455
11357547,Murloader%2A,0,1,44,6165
11357613,gaggu,0,1,1028,3054
11358123,Kyxx,207,1,1402,2049
11358393,akhuna,98,1,1136,2720
11358560,Dragthan,0,1,134,5406
11358829,Snoevl,111,1,2068,356
11359202,Gekko23,207,1,898,3283
11359408,Lorserd,517,1,916,3276
11359609,irishtavernmusic,0,1,272,4768
11359668,weenman7,202,1,889,3339
11359671,Lange,203,1,1661,1360
11360028,Sylvia+God,0,1,614,3895
11360084,Prussian+Jager,488,1,1097,2903
11360659,mrbuncit,0,1,152,5333
11360951,fate,352,1,1771,1054
11361002,Bissin,464,1,558,4020
11361047,nakakapagpabagabag1,0,1,46,6133
11361099,Jaylor+Swift,407,1,1251,2456
11361360,Pear,407,1,2185,215
11361371,Manni,0,1,196,5077
11361830,%C3%A5rup,532,1,1280,2385
11361839,wolfmandk,40,1,1681,1322
11361863,Qvisten,4,1,731,3658
11361957,BIG+TOWER,0,1,110,5520
11361986,SpellMaster,60,1,542,4061
11361999,skojevka,0,1,119,5468
11362035,Otacon,369,1,920,3278
11362052,Ultrasaur,0,0,0,6947
11362068,nuserlady,160,1,649,3843
11362151,SuperHans1,0,1,135,5402
11362319,Nairam,95,1,1116,2763
11362346,-Stealth-,436,1,1796,961
11362480,kaze12,0,1,59,5999
11362888,lord+merapi,543,1,1096,2821
11362927,Jarlen,0,1,745,3709
11363141,ATHOM,84,1,1078,2870
11363242,dyrvig,204,1,1737,1101
11363282,D%C3%B8ssing,81,1,534,4090
11363344,Rockymf,0,1,47,6096
11363532,madcrox,0,1,351,4524
11363582,Jay+42,407,1,905,3264
11363672,The+White+Tiger,517,1,1241,2612
11364013,Old44,0,1,21,6413
11366356,noway1973,295,1,1064,2911
11366808,mi3je,0,1,182,5162
11366937,PM-34,8,1,1613,1516
11367226,Xer0,98,1,1164,2632
11368119,Nihalnder,260,1,1515,1843
11369316,Oh+My+Days,0,1,123,5451
11369600,KateTim,317,1,1884,992
11370045,jerski,219,1,1603,1467
11371577,inoblebarbs,0,1,767,3653
11371990,AYNIL,299,1,2016,486
11373904,grants,89,1,1773,1020
11374015,deltrotter,0,1,303,4670
11374425,NoobPower,232,1,751,3608
11375471,nomak,0,1,171,5237
11376392,Prokiller1new,0,1,1236,2571
11377979,Fugithora,545,1,1045,3045
11378372,acorn427,0,1,393,4401
11378480,P.S.,483,1,1391,2077
11378659,Mr.+Purple,447,1,1202,2537
11379147,All+Skill+No+Luck,110,1,1566,1595
11379184,Alexis+Tsipras,352,1,1212,2527
11379204,Shottky,299,1,1561,1586
11379526,kralj+nedo,0,1,138,5387
11379841,4wampir4,276,1,1753,1063
11379901,aifrem,110,1,952,3165
11379915,Denis,213,1,1490,1798
11379991,pardoeshhh,0,1,150,5340
11380846,CsihiPuhi,116,1,2684,2
11381081,perisaikota,232,1,216,4972
11381105,ggryg8,0,1,43,6183
11381205,Snyltarn,0,1,107,5537
11381651,Kuzan,116,1,1901,709
11381869,matheos,0,1,21,6414
11381913,greg12,0,1,766,3581
11381920,deferncijal,338,1,790,3539
11381953,JINXlll,462,1,1176,2607
11381957,boki007,554,1,717,3696
11381962,afnafna,0,1,145,5360
11381963,miki77,228,1,1595,1495
11381976,rudomir1,0,1,243,4864
11381987,penzioner64,13,1,1154,2661
11382012,DIGITAL-ZONA,25,1,766,3609
11382019,Emanuela+Zidar,19,1,336,4571
11382032,Rasputinn,0,1,48,6075
11382034,Baramovic,0,1,1503,1747
11382057,SRSLY+GUISE,110,1,1406,2037
11382098,meleh,0,1,62,5988
11382100,Gubi,0,1,548,4046
11382104,seocenko,0,1,428,4307
11382165,sekolinko,90,1,1538,1642
11382172,Schwabo,0,1,21,6415
11382210,Karloadzic,0,1,748,3655
11382265,CriticalMass,90,1,1219,2516
11382284,tuetti,0,1,1762,1046
11382301,jump,381,1,1670,1299
11382309,Orion,381,1,1628,1395
11382345,GIMLY,158,1,1517,1755
11382353,jaguarinho,109,1,2142,246
11382401,wtfk,413,1,490,4179
11382411,boz4nk,202,1,1018,3018
11382468,emrah+200,0,1,96,5603
11382527,kameleon,393,1,209,4996
11382771,leinad+namsirk,377,1,732,3657
11382772,swejk,232,1,1188,2576
11382815,Max.Payne,0,1,254,4841
11382833,dolencek26,266,1,322,4612
11382866,kadilec,44,1,275,4756
11382971,doniuss,0,1,21,6416
11383197,lukaSenko,442,1,915,3248
11383281,vilus,0,1,538,4076
11383301,DR.ago,0,1,21,6417
11383302,Kalas,278,1,1495,1774
11384795,Kr.ena,129,1,878,3319
11385268,ProDarts,90,1,2080,326
11385381,genghiskhan,0,1,127,5432
11385388,Pokki,416,1,899,3281
11385450,Slaveci,237,1,1853,884
11385520,jens567,44,1,180,5181
11385549,mitsos,0,1,892,3294
11385558,Maximillion,0,1,140,5383
11385680,kvclee,72,1,1001,3055
11385715,slippero,384,1,711,3714
11385766,HEED,0,1,949,3172
11385801,Damir-TZ,388,1,163,5277
11386006,MACAN+BOOL,338,1,624,3868
11386090,kikulin24,358,1,416,4348
11386120,monstercar1,0,1,88,5635
11386122,stipeee,349,1,1217,2491
11386155,King65,0,1,21,6418
11386350,emaemus,0,1,361,4490
11386362,monkeyhouse,0,1,875,3333
11386470,Nemlig,291,1,2075,336
11386492,Seagul,22,1,1178,2633
11386714,Mern,0,1,2166,216
11386727,bozek,0,1,365,4480
11386823,JasamTu,107,1,619,3885
11387295,stalker2,0,1,277,4750
11388156,buhteljcek,57,1,172,5230
11388268,fudbal,0,1,1239,2438
11388534,dalmatinac,226,1,1788,980
11388778,prins+john,566,1,981,3110
11388962,minjaha,278,1,1692,1217
11389068,Hyperx,240,1,1930,637
11389138,WileySeal,95,1,727,3671
11389588,Samotnjak,17,1,1088,2843
11390037,styng,0,1,109,5529
11390345,cotr,89,1,1920,770
11391365,orljava,293,1,1069,2900
11391752,silver171,90,1,1447,1956
11391921,penzic,0,1,21,6419
11392556,Combineatt,0,1,48,6076
11392577,fani,90,1,1257,2538
11392673,-TAI-,243,1,1159,2647
11393219,kraidy,0,1,21,6420
11394089,HaiQ,0,1,21,6421
11394870,Kral,291,1,1340,2260
11395166,wedel,449,1,270,4775
11395835,Hagbart,0,1,1359,2166
11396080,ksykor,0,1,1176,2608
11396206,crazyowie,0,1,21,6422
11396310,Patrick+Star,291,1,1076,2934
11396554,kwonel,129,1,1664,1293
11397385,Redbullgod,255,1,1165,2630
11397420,junalii,84,1,752,3606
11398691,osman,129,1,1618,1421
11399182,KillingUwithKindness,387,1,1750,1069
11399312,%3DTheKing%3D,0,1,45,6143
11399439,ludvik01,0,1,81,5675
11399630,bart2905,0,1,21,6423
11399649,Cthulhu,124,1,1321,2266
11399769,Pajjen,291,1,1398,2094
11399770,Gandalf+the+Pink,490,1,962,3151
11399867,kwker,0,1,498,4160
11399884,marnob,506,1,611,3914
11400213,Fragon04,72,1,930,3235
11400585,SkyMorpheus,0,1,160,5292
11401112,Kslighty,521,1,354,4511
11401539,Blandy98,480,1,1518,1704
11401641,ssgk.,46,1,1186,2730
11401682,kongnoodle,381,1,1693,1255
11401783,cryakker,0,1,21,6424
11401822,mammasson,110,1,2382,47
11402045,ip+man,0,1,21,6425
11402299,edo1,0,1,21,6426
11402693,haos,228,1,1656,1317
11403129,iMReVeNge,0,1,21,6427
11403510,Mr.Nobody,0,1,21,6428
11404579,AkimBoy,0,1,670,3773
11405365,Khan+Telerig,0,1,21,6429
11405947,ETTI,13,1,1932,632
11406022,prco123,0,1,47,6097
11406072,Sugar+Daddy,380,1,1811,1121
11406317,mali+miki,540,1,592,4015
11406423,frex2015,0,1,50,6053
11406809,ti+onoma,0,1,48,6077
11406870,tongcj,380,1,587,3995
11406943,gu-fanaum,0,1,633,3919
11406946,PANG2018,199,1,1725,1203
11406972,RED+CODE,0,1,21,6430
11406980,bird.,0,1,55,6011
11407004,Ou+Sen,465,1,1181,2590
11407010,Ouki,0,1,254,4832
11407056,Deutscher,0,1,435,4294
11407059,tuilaksi2502,0,1,156,5315
11407061,Thanakritlee,380,1,1201,2542
11407092,techi,380,1,1008,3040
11407105,pairot5528,0,1,209,4997
11407111,TinZaRw,99,1,1323,2303
11407123,pepo1965,0,1,357,4498
11407231,OhmphU,154,1,1783,993
11407367,nice0,380,1,931,3252
11407450,radsamee2,0,1,154,5322
11407535,saetta,0,1,21,6431
11407637,Chis2klye04Rr,380,1,833,3467
11407717,chamakuball,108,1,1420,1998
11407722,rinriko,0,1,75,5727
11407769,taopng,0,1,1088,2844
11407866,oOBabYFacEOo,382,1,1464,1969
11407934,damrong-t,0,1,194,5087
11407936,nunglpg,402,1,212,4981
11408006,toy29,0,1,253,4836
11408135,mmllbb,244,1,415,4350
11408319,1jani1,297,1,2310,81
11408380,nikola000,228,1,210,5053
11408405,042513604,570,1,735,3654
11408545,POLYMATH+ABE,0,1,959,3154
11408610,ong14,0,1,742,3632
11409227,King+Spenko+III,104,1,1651,1334
11409561,GALACTUS,150,1,1750,1092
11409627,BW-CF,126,1,384,4421
11409895,Crnki555,25,1,1692,1218
11409955,Somchai,0,1,73,5748
11410035,Jojags,25,1,1436,2050
11410088,prozaza,0,1,121,5458
11411245,MainorVR,342,1,1015,3028
11412061,pisit403,402,1,1410,2113
11412062,MaMeaW,0,1,257,4823
11412514,enigmahid,68,1,144,5366
11412707,ZypX,462,1,1868,882
11413765,newah,465,1,181,5172
11413825,goh69-4,504,1,456,4240
11413982,Rajasit%2A+%2A,465,1,590,4008
11414185,Jasa,530,1,2294,92
11414232,Neupart,0,1,110,5521
11414266,Mistergianis,207,1,1176,2609
11414340,Kitsarayu,232,1,1078,2871
11414445,noyyoonit,0,1,179,5184
11414564,Nom+Anor,154,1,1954,741
11414643,Saleng,380,1,1262,2458
11414924,Josephus,126,1,534,4124
11415388,rocky1996,390,1,556,4028
11415467,Kjttipun,0,1,152,5334
11415525,DeeR+SD,0,1,292,4704
11415597,EstDoom,150,1,2046,389
11415664,Naris,0,1,21,6432
11416255,kyo11,85,1,1129,2736
11417097,Unjustified+Killer,0,1,53,6954
11417344,Lady+Harley+Quinn,337,1,1541,1631
11417481,The+Iron+Queen,348,1,2206,197
11417999,Vorlink,35,1,1328,2226
11418148,Dedicash,0,1,21,6433
11418362,FAKFANG,0,1,660,3789
11418451,nenamrazica,99,1,1845,847
11418588,Otis67,0,1,468,4220
11418791,petman12,0,1,47,6098
11418836,FergusM,16,1,557,4024
11419420,sukkasemdx,299,1,1676,1438
11419807,Inferno818,237,1,1569,1562
11420354,Ocean,98,1,1152,2665
11420419,trialmeplz,8,1,1600,1552
11420814,tronglevis,0,1,59,6000
11420897,Leeroy+Jenkins,0,1,192,5112
11421343,poldas,28,1,1111,2777
11422636,The+Tender+Loin,28,1,1477,1839
11424057,MhmoudOun,0,1,405,4393
11424186,LERA,0,1,2144,245
11424502,butec234,0,1,21,6434
11424708,Hidden,152,1,1378,2114
11425437,raouldukehr,0,1,21,6435
11425532,Don+Q,387,1,1511,1719
11427131,l3lackcolor,0,1,21,6436
11427317,sir+azrael,228,1,1599,1478
11427491,skillboy1974,0,1,36,6267
11427708,nastee,336,1,904,3270
11428054,twoangrykittens,338,1,1045,2951
11428108,King+Midas,22,1,1793,970
11428121,celticgod96,0,1,21,6437
11428430,.dan,101,1,1484,1813
11428444,ratnik+iz+cermicica,0,1,72,5754
11429076,lukainjakaa,0,1,844,3492
11429217,Lordsiranli,480,1,1308,2301
11429262,cocaine+and+caviar,110,1,2396,29
11429833,Bird110728,237,1,1604,1464
11429877,ardianjr,462,1,1642,1489
11429948,ing3816,58,1,840,3518
11429974,Sir+Rams,0,1,673,3793
11429993,nickybank,0,1,264,4798
11429998,Fu2nY,0,1,249,4849
11430170,Mode,0,1,249,4850
11430268,Samotar,396,1,390,4459
11430798,twpro,148,1,2384,35
11430876,Do+you+feel+something,0,1,465,4230
11430881,bucek,0,1,1096,2822
11430949,Ibm252,99,1,1589,1507
11430966,Jephew,0,1,136,5396
11431008,Tobbelobbe,0,1,44,6166
11431236,mr.khani,0,1,206,5015
11431237,shadow.empire,0,1,21,6438
11431457,lingo,0,1,286,4719
11431627,forweed,129,1,1166,2653
11431704,proteus,154,1,1490,1799
11431991,ConquistaDeJuarez,0,1,1074,2940
11432153,Gisella,377,1,1983,516
11432273,Nejcb20,152,1,1450,2003
11432348,mr.+Lahey,0,1,63,5978
11432445,Unseen+Demise,299,1,1324,2240
11432490,frtz,129,1,450,4258
11432631,AustinoIlCecchino,0,1,689,3776
11432642,mini9,0,1,806,3506
11432709,blaz100,425,1,1096,2823
11432775,-+After+com+Ronaldinho,342,1,1226,2472
11432811,Griffs,517,1,1864,829
11432868,Privatism,0,1,251,4914
11433018,witten,0,1,439,4282
11433677,Theobeorn,318,1,907,3262
11433786,Garo,0,1,89,5633
11434127,Satan71,52,1,1540,1636
11434132,Sophie3,306,1,1232,2449
11434157,ZACKA,532,1,894,3358
11434215,NewStart,0,1,342,4555
11434294,wingsun,338,1,1443,1930
11434374,SIR+DRAGOMIR,90,1,1892,771
11434384,TheComebackBoys,0,1,103,5566
11434407,Batuhan+KAYA,0,1,104,5559
11434427,Alpapy,22,1,1213,2509
11434437,Leucon,0,1,681,3774
11434733,liloso,0,1,21,6439
11434834,borreby,104,1,1463,1877
11435183,ThE-ArmiiiZz,0,1,872,3342
11435421,Sagonity,204,1,1493,1783
11435646,Muhammad+Ali,158,1,1799,1047
11435811,matejtica,99,1,1502,1801
11436047,un1kul,0,1,59,6001
11436218,ragnar99,0,1,62,5989
11437175,jorda23,0,1,118,5473
11437925,Kralj+kreten,90,1,1379,2109
11438140,Bridge,518,1,1447,2043
11438279,paladin,318,1,1092,2847
11438689,eleanor,377,1,495,4167
11438919,magoua,58,1,1494,1779
11439275,virusmodd,0,1,189,5129
11439734,EdyLTU,0,1,1367,2221
11439812,JoemadnesS,396,1,1683,1245
11440705,sisavac,0,1,115,5500
11440993,Tribalwars,89,1,2129,258
11441116,myfriend005,98,1,1613,1428
11441218,MarcusAureliusAntoninus,413,1,624,3869
11441254,heeb,268,1,1740,1093
11441602,Mr.Me,232,1,1628,1396
11441891,yootana501,402,1,1241,2436
11441903,Gralinex,0,1,21,6440
11442018,Johnts,0,1,233,4902
11442303,ellene,140,1,1949,703
11442556,Grof+Ulrik,90,1,1152,2666
11442756,jesusxs,268,1,1142,2754
11442830,augustxs,268,1,930,3260
11443639,KolpoBG,0,1,276,4765
11443874,XouZ,470,1,1678,1295
11443947,kingandres,0,1,43,6184
11444137,FuFuu,423,1,2198,183
11444304,Shadowlord4434,540,1,212,5088
11444950,Nexey,0,1,651,3806
11445214,Freyja+Goddess,0,1,25,6310
11445282,the+veliaht,540,1,212,5089
11445341,jolodm18,308,1,852,3388
11445458,VinnieBizzle,74,1,1318,2261
11445462,Hecsagon,390,1,1427,2038
11445495,isarakul,362,1,533,4094
11445551,magelan,293,1,1199,2618
11445580,caitlyn,481,1,1625,1638
11445752,Stelexx,90,1,1915,664
11445756,DarknessArt,0,1,97,5596
11445783,jimmyaik,203,1,2035,410
11445849,beerice94,202,1,953,3164
11445901,Egoism,483,1,1526,1873
11446205,totundrac,101,1,1456,1920
11446459,mike1701,518,1,1350,2181
11446707,mwenesi,0,1,841,3472
11446865,Divljak+xD,25,1,1178,2747
11447135,Lord+zoii,0,1,79,5691
11447257,secondsunrise,0,1,567,3999
11447666,Naness,204,1,1274,2368
11447792,Frenkyy,0,1,896,3287
11447872,extreme852,204,1,396,4396
11447953,DeathCandy,0,1,548,4047
11448210,davosa1,240,1,2084,314
11448573,jeimsbond19901,0,1,395,4422
11448811,krish21,0,1,43,6185
11448844,joeee,19,1,686,3770
11448871,ramsak177,0,1,619,3886
11449084,ptomi,0,1,390,4423
11449342,diogochupacornos,0,1,78,5703
11449527,Pepegajo,0,1,896,3288
11449679,brodvegaz,0,1,21,6441
11449814,CwazyRimulous,0,1,1197,2587
11451571,Wallarn,0,1,21,6442
11451712,Talk+Love,199,1,1275,2364
11451740,sir.hans,449,1,711,3715
11451741,Sturmond,0,1,863,3364
11451772,Anzlowar,544,1,441,4314
11451892,spontann,0,1,21,6443
11451908,sarid,232,1,775,3563
11451929,liovas,0,1,83,5659
11452127,zelvjirez,232,1,1459,1927
11452561,bad+boy,25,1,1321,2246
11452602,slobux,521,1,921,3232
11453032,Sina666,0,1,388,4412
11453212,shaamoney,390,1,937,3265
11453640,CrypticBehemoth,0,1,113,5507
11453913,SmashGoat,0,1,996,3066
11453925,jan3,0,1,1140,2706
11454283,matija383,0,1,21,6444
11454564,zico,0,1,421,4324
11454706,lucoskapuco,0,1,39,6252
11454725,BadFriend+Eat+World,0,1,47,6099
11454753,lommerusk,0,1,47,6100
11454846,Rivve,229,1,967,3142
11455007,Christ%2A,0,1,21,6445
11455100,heeldum,24,1,1426,1981
11455233,PendekarLama,0,1,123,5452
11455504,skywolf,0,1,1261,2399
11455669,gormil,338,1,398,4418
11455897,Stormdelux,397,1,1533,1737
11456427,hurtigg,2,1,169,5249
11456664,Tarrasbulba,382,1,1849,877
11456811,Police2538,154,1,2019,437
11456895,Badsector,45,1,1277,2378
11456908,.Wood,60,1,1162,2702
11457019,cunika,349,1,1591,1504
11457025,Makonnen,369,1,824,3456
11457040,CursedByGods,23,1,1786,1114
11457042,ULTRA+KID+CUDI,0,1,45,6144
11457169,Erag,203,1,2433,25
11457232,ThereIsNoPlanB,153,1,1826,923
11457342,TeichTheCROlord,0,1,1652,1331
11457411,helloAttack,0,1,33,6275
11457429,Romalaul,423,1,2383,97
11457436,Timothy+Mus,38,1,904,3271
11457443,Animaniacs,0,1,41,6228
11457461,killer4,3,1,1794,994
11457467,chees,52,1,1667,1286
11457491,Lilaia,337,1,1486,1876
11457497,samuelt,0,1,558,4021
11457503,Perkla,154,1,1377,2243
11457506,peabrain,207,1,354,4512
11457509,Swag+Is+On,0,1,166,5265
11457526,TG+Jesus,0,1,1594,1566
11457531,nero89,470,1,1337,2207
11457557,Tyfoon,98,1,1063,2914
11457563,Jokern,407,1,2745,1
11457584,Lord+D,338,1,927,3239
11457585,Eple97,423,1,1605,1485
11457613,hulija,332,1,1353,2175
11457623,vossler,52,1,1560,1590
11457636,Jozz99,219,1,1601,1473
11457651,LasseMajja,337,1,546,4054
11457653,normennerne,124,1,1285,2423
11457667,ApperF,199,1,845,3402
11457669,Pule,337,1,1484,1814
11457670,super+mario2,110,1,1772,1024
11457750,leeq,0,1,366,4477
11457755,audia6,513,1,368,4467
11457805,Dark+Lord+666,0,1,128,5427
11457876,Zhiraz,0,1,264,4799
11457922,Tussen,124,1,1435,1950
11457941,bino,0,1,211,4985
11458072,Solan,470,1,1614,1596
11458076,Tottas,52,1,1558,1597
11458263,General+Hennesey,461,1,1524,1690
11458271,Mrlimpo,332,1,2027,545
11458312,liax,468,1,971,3134
11458360,radisson,0,1,156,5316
11458366,yllevante,38,1,2227,149
11458373,Michael66,0,1,1049,2938
11458449,Lufiren,33,1,1018,3019
11458461,L%C3%A5ngsam,150,1,2053,377
11458468,Viking+Harald,332,1,1748,1074
11458581,Lite+User,38,1,1722,1141
11458588,patrenky,0,1,21,6446
11458735,Big+Ben,0,1,822,3461
11458896,lillhonken,0,1,607,3910
11458939,Golgothia,52,1,1322,2244
11459070,velikiD,0,1,301,4690
11459119,kickezer1337,0,1,512,4136
11459176,WonToll,0,1,177,5196
11459236,tholie,0,1,883,3343
11459365,Pitbull+ffs,0,1,903,3273
11459496,SnowAct,0,1,21,6447
11459556,FelixC,0,1,188,5133
11459664,ThisisSparta,0,1,71,5771
11459760,lenne,0,1,184,5150
11459779,ulrich,0,1,21,6448
11459850,Ferocious,52,1,1922,651
11459855,Kambei+Shimada,0,1,177,5197
11459920,kung+fu+panda,268,1,418,4383
11460036,Mario1501,0,1,21,6449
11460063,Aranel,390,1,1578,1647
11460142,szyco,0,1,70,5788
11460202,Steike+ta,95,1,795,3526
11460226,Chappa,35,1,1505,1822
11460414,brudan98,152,1,2122,269
11460459,colombo,0,1,353,4518
11460656,Jim+Lahey,89,1,1266,2386
11460722,Arol1,0,1,21,6450
11460850,ERWIN,228,1,918,3297
11460903,vampirates,0,1,371,4460
11460926,silkounet,248,1,888,3316
11461024,ulvlb,0,1,21,6451
11461120,B+O+J+A+N+A,202,1,1213,2549
11461343,TILY97,38,1,1589,1508
11461417,Birken,23,1,2276,101
11461431,Wmwinters,0,1,21,6452
11461434,Qviw,545,1,1289,2334
11461487,brreaker,0,1,21,6453
11461739,%3DDestroyer%3D,0,1,117,5480
11461785,djdesp,52,1,2108,304
11461845,Ragge+1,0,1,205,5021
11461991,IThaITribalwars17,89,1,1490,1878
11462072,Borrelnootje,0,1,79,5692
11462082,Richie+Rich,540,1,212,5090
11462148,Matija+Trtnik,301,1,1531,1670
11462174,APPLE4244,390,1,1002,3075
11462251,Pithonic,20,1,2363,48
11462284,Nate+Dogg,0,1,2119,324
11462445,nalle+puh8,337,1,976,3190
11462520,ed1112,0,1,243,4865
11462618,Mr+Nib+nibs,369,1,1385,2202
11462671,konkan,0,1,658,3828
11462697,gugget,124,1,739,3704
11462771,POPLF,205,1,746,3626
11462810,Xkhaos21,229,1,1300,2305
11462958,kren7,0,1,550,4041
11462975,ksk47,203,1,1628,1397
11463013,markosss,288,1,1796,962
11463107,Madara.a,0,1,21,6454
11463110,lord-lv,304,1,541,4095
11463184,naxos,112,1,728,3668
11463265,Gathia,337,1,771,3571
11463473,Dupond,110,1,1819,914
11463624,ingenorm,218,1,81,5676
11463665,nateeyy69,0,1,554,4036
11463679,Nobb+von+Nord,124,1,1873,912
11464104,Kotlic,447,1,922,3229
11464128,%3DMushu%3D,0,1,68,5945
11464289,Kuhc69,205,1,652,3856
11464321,imagerest,369,1,622,3878
11464409,natalie,0,1,317,4626
11464433,PIBO,129,1,1876,775
11464539,InactiveAsAlways,0,1,201,5050
11464595,torshammaren,0,1,628,3860
11464597,Mladen+Lukic,0,1,21,6455
11464644,renzo012595,219,1,1122,2781
11464692,lampard8,0,1,71,5772
11464814,Skrpin,332,1,1887,743
11465004,KARANTANCEK,306,1,807,3546
11465065,Le+me+playing,529,1,342,4600
11465112,%2AR%2AW%2A,0,1,235,4893
11465178,walkalone,0,1,98,5588
11465383,henriqueanderson2012,37,1,21,6456
11465519,Monkey+D.+Ruffy,549,1,1807,1129
11465521,Mike+Hawk,191,1,951,3250
11465541,mudrac+mali,0,1,98,5589
11465557,mioh,0,1,114,5504
11465711,ugorej,0,1,118,5474
11465771,Jorgy,0,1,212,4982
11466012,Skrrrt,229,1,717,3697
11466118,swaize,0,1,522,4116
11466175,Lord+De+Camp,52,1,1824,1004
11466344,kiera123,369,1,1046,2948
11466367,Ebu+Zerr,0,1,21,6457
11466636,agard,0,1,547,4051
11466722,petitaryas,0,1,21,6458
11466831,Rickard800,52,1,1801,951
11466907,AzureRyujin,104,1,1859,893
11467004,Tjopp,0,1,1134,2803
11467005,voffs,0,1,1619,1417
11467089,798542,0,1,311,4684
11467108,Iggi+Munoz,0,1,1906,690
11467132,Hinden,124,1,1528,1680
11467327,Greenlove,0,1,21,6459
